user_id,basket_id,event_time,abandond,discount,,
461862371,13579,2019-12-01 19:51:00,1,0,2019-12-01 19:51:00,2019-12-01 19:51:00
580469759,13580,2019-12-01 19:52:00,0,0,2019-12-01 19:52:00,2019-12-01 19:52:00
492551807,13581,2019-12-01 19:54:00,0,0.15,2019-12-01 19:54:00,2019-12-01 19:54:00
465164080,13582,2019-12-01 19:57:00,0,0.1,2019-12-01 19:57:00,2019-12-01 19:57:00
573060822,13583,2019-12-01 19:57:00,0,0,2019-12-01 19:57:00,2019-12-01 19:57:00
578849090,13585,2019-12-01 19:58:00,0,0,2019-12-01 19:58:00,2019-12-01 19:58:00
577236879,13586,2019-12-01 19:59:00,0,0,2019-12-01 19:59:00,2019-12-01 19:59:00
579879747,13587,2019-12-01 20:00:00,0,0.1,2019-12-01 20:00:00,2019-12-01 20:00:00
579566513,13588,2019-12-01 20:00:00,0,0.15,2019-12-01 20:00:00,2019-12-01 20:00:00
477607848,13589,2019-12-01 20:01:00,0,0.15,2019-12-01 20:01:00,2019-12-01 20:01:00
405360611,13590,2019-12-01 20:01:00,0,0,2019-12-01 20:01:00,2019-12-01 20:01:00
580480159,13592,2019-12-01 20:04:00,0,0,2019-12-01 20:04:00,2019-12-01 20:04:00
564905641,13593,2019-12-01 20:05:00,1,0,2019-12-01 20:05:00,2019-12-01 20:05:00
580486430,13594,2019-12-01 20:05:00,0,0.25,2019-12-01 20:05:00,2019-12-01 20:05:00
474963548,13595,2019-12-01 20:05:00,0,0,2019-12-01 20:05:00,2019-12-01 20:05:00
468108335,13597,2019-12-01 20:07:00,0,0,2019-12-01 20:07:00,2019-12-01 20:07:00
574370750,13598,2019-12-01 20:08:00,0,0,2019-12-01 20:08:00,2019-12-01 20:08:00
580469012,13599,2019-12-01 20:08:00,0,0,2019-12-01 20:08:00,2019-12-01 20:08:00
439471623,13600,2019-12-01 20:09:00,0,0,2019-12-01 20:09:00,2019-12-01 20:09:00
567052281,13601,2019-12-01 20:10:00,0,0,2019-12-01 20:10:00,2019-12-01 20:10:00
579859772,13602,2019-12-01 20:13:00,1,0.1,2019-12-01 20:13:00,2019-12-01 20:13:00
478329168,13604,2019-12-01 20:15:00,0,0,2019-12-01 20:15:00,2019-12-01 20:15:00
573609282,13605,2019-12-01 20:15:00,0,0,2019-12-01 20:15:00,2019-12-01 20:15:00
531304959,13606,2019-12-01 20:17:00,1,0.25,2019-12-01 20:17:00,2019-12-01 20:17:00
569992692,13607,2019-12-01 20:17:00,0,0.1,2019-12-01 20:17:00,2019-12-01 20:17:00
509092218,13608,2019-12-01 20:17:00,1,0,2019-12-01 20:17:00,2019-12-01 20:17:00
310009954,13609,2019-12-01 20:20:00,0,0,2019-12-01 20:20:00,2019-12-01 20:20:00
253117622,13610,2019-12-01 20:21:00,0,0,2019-12-01 20:21:00,2019-12-01 20:21:00
576144690,13611,2019-12-01 20:23:00,0,0,2019-12-01 20:23:00,2019-12-01 20:23:00
436698176,13612,2019-12-01 20:23:00,0,0,2019-12-01 20:23:00,2019-12-01 20:23:00
418047761,13613,2019-12-01 20:24:00,1,0,2019-12-01 20:24:00,2019-12-01 20:24:00
480977251,13614,2019-12-01 20:24:00,0,0,2019-12-01 20:24:00,2019-12-01 20:24:00
499858813,13615,2019-12-01 20:25:00,1,0,2019-12-01 20:25:00,2019-12-01 20:25:00
520097623,13616,2019-12-01 20:25:00,0,0.5,2019-12-01 20:25:00,2019-12-01 20:25:00
580456380,13617,2019-12-01 20:26:00,1,0.1,2019-12-01 20:26:00,2019-12-01 20:26:00
580487439,13618,2019-12-01 20:27:00,0,0,2019-12-01 20:27:00,2019-12-01 20:27:00
538438461,13619,2019-12-01 20:27:00,0,0,2019-12-01 20:27:00,2019-12-01 20:27:00
478789329,13620,2019-12-01 20:28:00,0,0,2019-12-01 20:28:00,2019-12-01 20:28:00
567773532,13621,2019-12-01 20:29:00,1,0,2019-12-01 20:29:00,2019-12-01 20:29:00
368132627,13622,2019-12-01 20:29:00,1,0,2019-12-01 20:29:00,2019-12-01 20:29:00
536934816,13623,2019-12-01 20:31:00,0,0.1,2019-12-01 20:31:00,2019-12-01 20:31:00
501687899,13624,2019-12-01 20:32:00,0,0,2019-12-01 20:32:00,2019-12-01 20:32:00
479970871,13625,2019-12-01 20:34:00,0,0,2019-12-01 20:34:00,2019-12-01 20:34:00
525743465,13626,2019-12-01 20:34:00,0,0,2019-12-01 20:34:00,2019-12-01 20:34:00
580471055,13627,2019-12-01 20:35:00,0,0.1,2019-12-01 20:35:00,2019-12-01 20:35:00
566406961,13628,2019-12-01 20:38:00,0,0.5,2019-12-01 20:38:00,2019-12-01 20:38:00
580494749,13629,2019-12-01 20:41:00,0,0.15,2019-12-01 20:41:00,2019-12-01 20:41:00
579204125,13630,2019-12-01 20:41:00,0,0,2019-12-01 20:41:00,2019-12-01 20:41:00
381104832,13631,2019-12-01 20:42:00,1,0.15,2019-12-01 20:42:00,2019-12-01 20:42:00
499858813,13615,2019-12-01 20:44:00,0,0.5,2019-12-01 20:44:00,2019-12-01 20:44:00
532266065,13632,2019-12-01 20:45:00,0,0.1,2019-12-01 20:45:00,2019-12-01 20:45:00
420899101,13633,2019-12-01 20:45:00,1,0,2019-12-01 20:45:00,2019-12-01 20:45:00
532316188,13634,2019-12-01 20:46:00,0,0,2019-12-01 20:46:00,2019-12-01 20:46:00
506256254,13635,2019-12-01 20:46:00,0,0,2019-12-01 20:46:00,2019-12-01 20:46:00
541640926,13636,2019-12-01 20:47:00,0,0,2019-12-01 20:47:00,2019-12-01 20:47:00
440391567,13637,2019-12-01 20:48:00,0,0.15,2019-12-01 20:48:00,2019-12-01 20:48:00
494029593,13638,2019-12-01 20:51:00,0,0,2019-12-01 20:51:00,2019-12-01 20:51:00
556816401,13639,2019-12-01 20:53:00,0,0,2019-12-01 20:53:00,2019-12-01 20:53:00
580461731,13640,2019-12-01 20:53:00,0,0,2019-12-01 20:53:00,2019-12-01 20:53:00
580487966,13641,2019-12-01 20:54:00,1,0,2019-12-01 20:54:00,2019-12-01 20:54:00
356564823,13642,2019-12-01 20:54:00,0,0,2019-12-01 20:54:00,2019-12-01 20:54:00
479202750,13644,2019-12-01 20:55:00,0,0,2019-12-01 20:55:00,2019-12-01 20:55:00
456417366,13645,2019-12-01 20:55:00,0,0,2019-12-01 20:55:00,2019-12-01 20:55:00
552888124,13646,2019-12-01 20:55:00,1,0,2019-12-01 20:55:00,2019-12-01 20:55:00
580511891,13647,2019-12-01 20:58:00,1,0,2019-12-01 20:58:00,2019-12-01 20:58:00
546118234,13648,2019-12-01 20:59:00,0,0,2019-12-01 20:59:00,2019-12-01 20:59:00
580518094,13649,2019-12-01 21:04:00,0,0.1,2019-12-01 21:04:00,2019-12-01 21:04:00
452888358,13650,2019-12-01 21:05:00,0,0,2019-12-01 21:05:00,2019-12-01 21:05:00
572170748,13652,2019-12-01 21:08:00,0,0,2019-12-01 21:08:00,2019-12-01 21:08:00
419898109,13653,2019-12-01 21:09:00,1,0,2019-12-01 21:09:00,2019-12-01 21:09:00
568594373,13654,2019-12-01 21:11:00,0,0,2019-12-01 21:11:00,2019-12-01 21:11:00
579549278,13655,2019-12-01 21:11:00,0,0.25,2019-12-01 21:11:00,2019-12-01 21:11:00
580483720,13656,2019-12-01 21:12:00,0,0,2019-12-01 21:12:00,2019-12-01 21:12:00
535660855,13657,2019-12-01 21:12:00,1,0.5,2019-12-01 21:12:00,2019-12-01 21:12:00
394204769,13658,2019-12-01 21:13:00,0,0.25,2019-12-01 21:13:00,2019-12-01 21:13:00
580519272,13659,2019-12-01 21:19:00,0,0,2019-12-01 21:19:00,2019-12-01 21:19:00
502464003,13660,2019-12-01 21:21:00,1,0,2019-12-01 21:21:00,2019-12-01 21:21:00
563826404,13662,2019-12-01 21:21:00,0,0.1,2019-12-01 21:21:00,2019-12-01 21:21:00
580508769,13664,2019-12-01 21:25:00,1,0,2019-12-01 21:25:00,2019-12-01 21:25:00
556342761,13665,2019-12-01 21:26:00,1,0.25,2019-12-01 21:26:00,2019-12-01 21:26:00
539799141,13667,2019-12-01 21:27:00,0,0,2019-12-01 21:27:00,2019-12-01 21:27:00
580293939,13668,2019-12-01 21:31:00,0,0,2019-12-01 21:31:00,2019-12-01 21:31:00
580525462,13669,2019-12-01 21:33:00,0,0,2019-12-01 21:33:00,2019-12-01 21:33:00
327294297,13670,2019-12-01 21:36:00,0,0,2019-12-01 21:36:00,2019-12-01 21:36:00
442690576,13671,2019-12-01 21:36:00,1,0,2019-12-01 21:36:00,2019-12-01 21:36:00
573455420,13672,2019-12-01 21:41:00,0,0.15,2019-12-01 21:41:00,2019-12-01 21:41:00
538835308,13673,2019-12-01 21:41:00,0,0,2019-12-01 21:41:00,2019-12-01 21:41:00
576164339,13674,2019-12-01 21:43:00,0,0,2019-12-01 21:43:00,2019-12-01 21:43:00
268843016,13675,2019-12-01 21:46:00,0,0,2019-12-01 21:46:00,2019-12-01 21:46:00
573790663,13676,2019-12-01 21:50:00,0,0,2019-12-01 21:50:00,2019-12-01 21:50:00
580524254,13677,2019-12-01 21:53:00,0,0,2019-12-01 21:53:00,2019-12-01 21:53:00
573640047,13678,2019-12-01 21:59:00,0,0,2019-12-01 21:59:00,2019-12-01 21:59:00
531442903,13679,2019-12-01 22:03:00,1,0,2019-12-01 22:03:00,2019-12-01 22:03:00
554621933,13680,2019-12-01 22:06:00,0,0,2019-12-01 22:06:00,2019-12-01 22:06:00
555390306,13681,2019-12-01 22:07:00,0,0,2019-12-01 22:07:00,2019-12-01 22:07:00
579905278,13682,2019-12-01 22:08:00,1,0.1,2019-12-01 22:08:00,2019-12-01 22:08:00
554621933,13680,2019-12-01 22:08:00,0,0,2019-12-01 22:08:00,2019-12-01 22:08:00
555792857,13683,2019-12-01 22:09:00,0,0.15,2019-12-01 22:09:00,2019-12-01 22:09:00
407708756,13684,2019-12-01 22:09:00,0,0,2019-12-01 22:09:00,2019-12-01 22:09:00
558571374,13685,2019-12-01 22:09:00,0,0,2019-12-01 22:09:00,2019-12-01 22:09:00
464165623,13686,2019-12-01 22:11:00,1,0,2019-12-01 22:11:00,2019-12-01 22:11:00
422040753,13687,2019-12-01 22:12:00,0,0.1,2019-12-01 22:12:00,2019-12-01 22:12:00
579905278,13688,2019-12-01 22:13:00,0,0,2019-12-01 22:13:00,2019-12-01 22:13:00
435907531,13689,2019-12-01 22:14:00,1,0,2019-12-01 22:14:00,2019-12-01 22:14:00
448072561,13690,2019-12-01 22:15:00,0,0.15,2019-12-01 22:15:00,2019-12-01 22:15:00
580221038,13691,2019-12-01 22:16:00,0,0,2019-12-01 22:16:00,2019-12-01 22:16:00
529142419,13694,2019-12-01 22:21:00,0,0.5,2019-12-01 22:21:00,2019-12-01 22:21:00
419908840,13695,2019-12-01 22:25:00,0,0,2019-12-01 22:25:00,2019-12-01 22:25:00
580528771,13697,2019-12-01 22:35:00,0,0,2019-12-01 22:35:00,2019-12-01 22:35:00
580540454,13698,2019-12-01 22:36:00,0,0,2019-12-01 22:36:00,2019-12-01 22:36:00
521120059,13701,2019-12-01 22:57:00,0,0.1,2019-12-01 22:57:00,2019-12-01 22:57:00
580556400,13702,2019-12-01 23:00:00,0,0.25,2019-12-01 23:00:00,2019-12-01 23:00:00
532515711,13703,2019-12-01 23:02:00,0,0.15,2019-12-01 23:02:00,2019-12-01 23:02:00
395343240,13704,2019-12-01 23:11:00,0,0.25,2019-12-01 23:11:00,2019-12-01 23:11:00
580262583,13705,2019-12-01 23:25:00,0,0.15,2019-12-01 23:25:00,2019-12-01 23:25:00
499941337,13706,2019-12-01 23:27:00,0,0.5,2019-12-01 23:27:00,2019-12-01 23:27:00
577880349,13707,2019-12-01 23:32:00,0,0.15,2019-12-01 23:32:00,2019-12-01 23:32:00
484536748,13708,2019-12-01 23:34:00,0,0,2019-12-01 23:34:00,2019-12-01 23:34:00
542529106,13709,2019-12-01 23:36:00,0,0,2019-12-01 23:36:00,2019-12-01 23:36:00
485573024,13710,2019-12-01 23:38:00,1,0.15,2019-12-01 23:38:00,2019-12-01 23:38:00
526468548,13711,2019-12-01 23:46:00,0,0,2019-12-01 23:46:00,2019-12-01 23:46:00
514479179,13712,2019-12-02 00:01:00,0,0,2019-12-02 00:01:00,2019-12-02 00:01:00
580511739,13714,2019-12-02 00:17:00,0,0,2019-12-02 00:17:00,2019-12-02 00:17:00
477578699,13715,2019-12-02 00:28:00,0,0,2019-12-02 00:28:00,2019-12-02 00:28:00
570978941,13716,2019-12-02 00:30:00,0,0.1,2019-12-02 00:30:00,2019-12-02 00:30:00
568909208,13717,2019-12-02 00:35:00,0,0,2019-12-02 00:35:00,2019-12-02 00:35:00
544842357,13718,2019-12-02 00:42:00,1,0,2019-12-02 00:42:00,2019-12-02 00:42:00
392390198,13719,2019-12-02 00:57:00,0,0,2019-12-02 00:57:00,2019-12-02 00:57:00
555071182,13721,2019-12-02 01:15:00,0,0,2019-12-02 01:15:00,2019-12-02 01:15:00
508137686,13722,2019-12-02 01:18:00,0,0.15,2019-12-02 01:18:00,2019-12-02 01:18:00
564037416,13723,2019-12-02 01:21:00,0,0.25,2019-12-02 01:21:00,2019-12-02 01:21:00
533823727,13724,2019-12-02 01:30:00,0,0,2019-12-02 01:30:00,2019-12-02 01:30:00
501851196,13725,2019-12-02 01:49:00,0,0.1,2019-12-02 01:49:00,2019-12-02 01:49:00
553910257,13726,2019-12-02 02:02:00,0,0,2019-12-02 02:02:00,2019-12-02 02:02:00
567607060,13727,2019-12-02 02:08:00,0,0,2019-12-02 02:08:00,2019-12-02 02:08:00
551961078,13728,2019-12-02 02:15:00,0,0,2019-12-02 02:15:00,2019-12-02 02:15:00
546116662,13731,2019-12-02 02:37:00,0,0,2019-12-02 02:37:00,2019-12-02 02:37:00
564217277,13733,2019-12-02 02:42:00,0,0,2019-12-02 02:42:00,2019-12-02 02:42:00
574941839,13735,2019-12-02 02:56:00,1,0.1,2019-12-02 02:56:00,2019-12-02 02:56:00
580608771,13736,2019-12-02 03:09:00,0,0,2019-12-02 03:09:00,2019-12-02 03:09:00
575676423,13737,2019-12-02 03:15:00,0,0,2019-12-02 03:15:00,2019-12-02 03:15:00
470520684,13738,2019-12-02 03:29:00,0,0,2019-12-02 03:29:00,2019-12-02 03:29:00
578640181,13739,2019-12-02 03:29:00,1,0,2019-12-02 03:29:00,2019-12-02 03:29:00
580614449,13740,2019-12-02 03:34:00,0,0.15,2019-12-02 03:34:00,2019-12-02 03:34:00
577359954,13741,2019-12-02 03:39:00,0,0,2019-12-02 03:39:00,2019-12-02 03:39:00
418435386,13742,2019-12-02 03:50:00,0,0,2019-12-02 03:50:00,2019-12-02 03:50:00
550420170,13743,2019-12-02 03:53:00,0,0,2019-12-02 03:53:00,2019-12-02 03:53:00
521347209,13744,2019-12-02 03:57:00,0,0,2019-12-02 03:57:00,2019-12-02 03:57:00
580606508,13745,2019-12-02 03:58:00,0,0.15,2019-12-02 03:58:00,2019-12-02 03:58:00
440919471,13746,2019-12-02 03:58:00,0,0.5,2019-12-02 03:58:00,2019-12-02 03:58:00
475372718,13747,2019-12-02 04:02:00,0,0,2019-12-02 04:02:00,2019-12-02 04:02:00
269904158,13748,2019-12-02 04:11:00,0,0,2019-12-02 04:11:00,2019-12-02 04:11:00
579882451,13749,2019-12-02 04:15:00,0,0,2019-12-02 04:15:00,2019-12-02 04:15:00
578053459,13751,2019-12-02 04:19:00,0,0.25,2019-12-02 04:19:00,2019-12-02 04:19:00
567583604,13752,2019-12-02 04:20:00,1,0.1,2019-12-02 04:20:00,2019-12-02 04:20:00
512012713,13753,2019-12-02 04:22:00,0,0,2019-12-02 04:22:00,2019-12-02 04:22:00
406606046,13754,2019-12-02 04:22:00,0,0,2019-12-02 04:22:00,2019-12-02 04:22:00
580008929,13755,2019-12-02 04:23:00,0,0,2019-12-02 04:23:00,2019-12-02 04:23:00
557411601,13756,2019-12-02 04:25:00,0,0,2019-12-02 04:25:00,2019-12-02 04:25:00
580625167,13757,2019-12-02 04:27:00,1,0,2019-12-02 04:27:00,2019-12-02 04:27:00
580620359,13758,2019-12-02 04:28:00,0,0,2019-12-02 04:28:00,2019-12-02 04:28:00
572839452,13759,2019-12-02 04:29:00,1,0,2019-12-02 04:29:00,2019-12-02 04:29:00
412642208,13761,2019-12-02 04:34:00,0,0.5,2019-12-02 04:34:00,2019-12-02 04:34:00
422710123,13762,2019-12-02 04:49:00,0,0,2019-12-02 04:49:00,2019-12-02 04:49:00
580637140,13763,2019-12-02 04:54:00,0,0,2019-12-02 04:54:00,2019-12-02 04:54:00
573838818,13764,2019-12-02 05:03:00,0,0,2019-12-02 05:03:00,2019-12-02 05:03:00
522643656,13765,2019-12-02 05:04:00,1,0,2019-12-02 05:04:00,2019-12-02 05:04:00
579246750,13766,2019-12-02 05:06:00,0,0,2019-12-02 05:06:00,2019-12-02 05:06:00
476078324,13768,2019-12-02 05:13:00,0,0,2019-12-02 05:13:00,2019-12-02 05:13:00
580638840,13769,2019-12-02 05:14:00,0,0,2019-12-02 05:14:00,2019-12-02 05:14:00
387741625,13770,2019-12-02 05:15:00,0,0,2019-12-02 05:15:00,2019-12-02 05:15:00
298614109,13771,2019-12-02 05:20:00,0,0,2019-12-02 05:20:00,2019-12-02 05:20:00
543650069,13772,2019-12-02 05:21:00,0,0,2019-12-02 05:21:00,2019-12-02 05:21:00
450296290,13773,2019-12-02 05:24:00,0,0,2019-12-02 05:24:00,2019-12-02 05:24:00
558279747,13774,2019-12-02 05:24:00,0,0,2019-12-02 05:24:00,2019-12-02 05:24:00
580652509,13775,2019-12-02 05:38:00,0,0,2019-12-02 05:38:00,2019-12-02 05:38:00
466285890,13776,2019-12-02 05:42:00,0,0,2019-12-02 05:42:00,2019-12-02 05:42:00
488519886,13777,2019-12-02 05:42:00,0,0,2019-12-02 05:42:00,2019-12-02 05:42:00
428070653,13778,2019-12-02 05:44:00,0,0.25,2019-12-02 05:44:00,2019-12-02 05:44:00
553188196,13779,2019-12-02 05:46:00,0,0,2019-12-02 05:46:00,2019-12-02 05:46:00
563845017,13780,2019-12-02 05:47:00,0,0,2019-12-02 05:47:00,2019-12-02 05:47:00
544979075,13781,2019-12-02 05:55:00,0,0,2019-12-02 05:55:00,2019-12-02 05:55:00
458250224,13782,2019-12-02 05:55:00,0,0.15,2019-12-02 05:55:00,2019-12-02 05:55:00
544584251,13783,2019-12-02 05:59:00,1,0,2019-12-02 05:59:00,2019-12-02 05:59:00
576886166,13784,2019-12-02 06:00:00,0,0,2019-12-02 06:00:00,2019-12-02 06:00:00
494144926,13785,2019-12-02 06:02:00,0,0,2019-12-02 06:02:00,2019-12-02 06:02:00
577309427,13786,2019-12-02 06:02:00,0,0,2019-12-02 06:02:00,2019-12-02 06:02:00
479289905,13788,2019-12-02 06:02:00,0,0,2019-12-02 06:02:00,2019-12-02 06:02:00
520286889,13790,2019-12-02 06:05:00,0,0,2019-12-02 06:05:00,2019-12-02 06:05:00
579760189,13791,2019-12-02 06:07:00,1,0,2019-12-02 06:07:00,2019-12-02 06:07:00
378334857,13792,2019-12-02 06:07:00,0,0.1,2019-12-02 06:07:00,2019-12-02 06:07:00
526596989,13793,2019-12-02 06:10:00,0,0.15,2019-12-02 06:10:00,2019-12-02 06:10:00
545504923,13794,2019-12-02 06:10:00,0,0,2019-12-02 06:10:00,2019-12-02 06:10:00
571451971,13796,2019-12-02 06:19:00,0,0.15,2019-12-02 06:19:00,2019-12-02 06:19:00
539790795,13797,2019-12-02 06:22:00,0,0.5,2019-12-02 06:22:00,2019-12-02 06:22:00
553738967,13798,2019-12-02 06:25:00,0,0,2019-12-02 06:25:00,2019-12-02 06:25:00
580665707,13799,2019-12-02 06:25:00,0,0.15,2019-12-02 06:25:00,2019-12-02 06:25:00
554646267,13801,2019-12-02 06:27:00,0,0.25,2019-12-02 06:27:00,2019-12-02 06:27:00
525087939,13802,2019-12-02 06:28:00,1,0,2019-12-02 06:28:00,2019-12-02 06:28:00
563234680,13804,2019-12-02 06:30:00,0,0.1,2019-12-02 06:30:00,2019-12-02 06:30:00
580668510,13805,2019-12-02 06:32:00,0,0,2019-12-02 06:32:00,2019-12-02 06:32:00
580667017,13806,2019-12-02 06:33:00,0,0,2019-12-02 06:33:00,2019-12-02 06:33:00
147417144,13807,2019-12-02 06:34:00,0,0.15,2019-12-02 06:34:00,2019-12-02 06:34:00
551049192,13809,2019-12-02 06:36:00,0,0.1,2019-12-02 06:36:00,2019-12-02 06:36:00
428070653,13810,2019-12-02 06:37:00,0,0,2019-12-02 06:37:00,2019-12-02 06:37:00
523332360,13813,2019-12-02 06:40:00,0,0,2019-12-02 06:40:00,2019-12-02 06:40:00
535078145,13814,2019-12-02 06:42:00,0,0,2019-12-02 06:42:00,2019-12-02 06:42:00
552643920,13816,2019-12-02 06:48:00,0,0,2019-12-02 06:48:00,2019-12-02 06:48:00
406637117,13817,2019-12-02 06:49:00,0,0,2019-12-02 06:49:00,2019-12-02 06:49:00
557868861,13819,2019-12-02 06:52:00,0,0,2019-12-02 06:52:00,2019-12-02 06:52:00
580662373,13820,2019-12-02 06:53:00,0,0.15,2019-12-02 06:53:00,2019-12-02 06:53:00
533380637,13821,2019-12-02 06:54:00,0,0,2019-12-02 06:54:00,2019-12-02 06:54:00
243644034,13822,2019-12-02 06:56:00,0,0.5,2019-12-02 06:56:00,2019-12-02 06:56:00
580652645,13823,2019-12-02 06:56:00,1,0,2019-12-02 06:56:00,2019-12-02 06:56:00
532471081,13824,2019-12-02 06:56:00,0,0,2019-12-02 06:56:00,2019-12-02 06:56:00
580194511,13825,2019-12-02 06:57:00,0,0,2019-12-02 06:57:00,2019-12-02 06:57:00
532867045,13826,2019-12-02 06:59:00,0,0,2019-12-02 06:59:00,2019-12-02 06:59:00
580683300,13827,2019-12-02 06:59:00,0,0,2019-12-02 06:59:00,2019-12-02 06:59:00
580668134,13828,2019-12-02 07:00:00,1,0,2019-12-02 07:00:00,2019-12-02 07:00:00
580609828,13829,2019-12-02 07:01:00,1,0.1,2019-12-02 07:01:00,2019-12-02 07:01:00
579195956,13830,2019-12-02 07:04:00,0,0,2019-12-02 07:04:00,2019-12-02 07:04:00
580684299,13831,2019-12-02 07:04:00,0,0.15,2019-12-02 07:04:00,2019-12-02 07:04:00
580685006,13833,2019-12-02 07:07:00,0,0,2019-12-02 07:07:00,2019-12-02 07:07:00
509118747,13834,2019-12-02 07:07:00,0,0,2019-12-02 07:07:00,2019-12-02 07:07:00
580672062,13835,2019-12-02 07:07:00,0,0,2019-12-02 07:07:00,2019-12-02 07:07:00
393282773,13836,2019-12-02 07:09:00,0,0,2019-12-02 07:09:00,2019-12-02 07:09:00
500940962,13837,2019-12-02 07:12:00,0,0,2019-12-02 07:12:00,2019-12-02 07:12:00
530955547,13838,2019-12-02 07:12:00,0,0,2019-12-02 07:12:00,2019-12-02 07:12:00
562493517,13839,2019-12-02 07:14:00,1,0,2019-12-02 07:14:00,2019-12-02 07:14:00
315465492,13841,2019-12-02 07:15:00,0,0,2019-12-02 07:15:00,2019-12-02 07:15:00
563014472,13842,2019-12-02 07:16:00,1,0,2019-12-02 07:16:00,2019-12-02 07:16:00
563727423,13843,2019-12-02 07:18:00,0,0,2019-12-02 07:18:00,2019-12-02 07:18:00
562898493,13844,2019-12-02 07:19:00,0,0,2019-12-02 07:19:00,2019-12-02 07:19:00
509118747,13845,2019-12-02 07:19:00,0,0.1,2019-12-02 07:19:00,2019-12-02 07:19:00
580686218,13846,2019-12-02 07:20:00,0,0,2019-12-02 07:20:00,2019-12-02 07:20:00
464861447,13847,2019-12-02 07:20:00,0,0,2019-12-02 07:20:00,2019-12-02 07:20:00
380923866,13848,2019-12-02 07:20:00,1,0,2019-12-02 07:20:00,2019-12-02 07:20:00
231072256,13849,2019-12-02 07:20:00,0,0,2019-12-02 07:20:00,2019-12-02 07:20:00
250259242,13850,2019-12-02 07:21:00,0,0.25,2019-12-02 07:21:00,2019-12-02 07:21:00
543409826,13851,2019-12-02 07:22:00,0,0,2019-12-02 07:22:00,2019-12-02 07:22:00
571842166,13853,2019-12-02 07:22:00,0,0,2019-12-02 07:22:00,2019-12-02 07:22:00
496363633,13854,2019-12-02 07:22:00,0,0,2019-12-02 07:22:00,2019-12-02 07:22:00
578974874,13855,2019-12-02 07:23:00,1,0.1,2019-12-02 07:23:00,2019-12-02 07:23:00
571771610,13856,2019-12-02 07:23:00,1,0,2019-12-02 07:23:00,2019-12-02 07:23:00
580683033,13857,2019-12-02 07:24:00,0,0,2019-12-02 07:24:00,2019-12-02 07:24:00
490345474,13858,2019-12-02 07:24:00,0,0,2019-12-02 07:24:00,2019-12-02 07:24:00
503714261,13860,2019-12-02 07:26:00,0,0,2019-12-02 07:26:00,2019-12-02 07:26:00
520175906,13861,2019-12-02 07:26:00,0,0,2019-12-02 07:26:00,2019-12-02 07:26:00
518292122,13862,2019-12-02 07:28:00,0,0,2019-12-02 07:28:00,2019-12-02 07:28:00
503686093,13863,2019-12-02 07:28:00,0,0.15,2019-12-02 07:28:00,2019-12-02 07:28:00
415881467,13864,2019-12-02 07:30:00,0,0,2019-12-02 07:30:00,2019-12-02 07:30:00
486081593,13865,2019-12-02 07:30:00,1,0.1,2019-12-02 07:30:00,2019-12-02 07:30:00
438499581,13867,2019-12-02 07:30:00,0,0.15,2019-12-02 07:30:00,2019-12-02 07:30:00
577422591,13868,2019-12-02 07:30:00,0,0,2019-12-02 07:30:00,2019-12-02 07:30:00
464440706,13869,2019-12-02 07:31:00,0,0,2019-12-02 07:31:00,2019-12-02 07:31:00
538833605,13870,2019-12-02 07:31:00,0,0,2019-12-02 07:31:00,2019-12-02 07:31:00
307266925,13871,2019-12-02 07:35:00,1,0,2019-12-02 07:35:00,2019-12-02 07:35:00
343015943,13872,2019-12-02 07:36:00,0,0,2019-12-02 07:36:00,2019-12-02 07:36:00
580685903,13873,2019-12-02 07:37:00,1,0,2019-12-02 07:37:00,2019-12-02 07:37:00
567958805,13874,2019-12-02 07:38:00,1,0,2019-12-02 07:38:00,2019-12-02 07:38:00
496963620,13875,2019-12-02 07:39:00,1,0,2019-12-02 07:39:00,2019-12-02 07:39:00
580166596,13876,2019-12-02 07:39:00,0,0,2019-12-02 07:39:00,2019-12-02 07:39:00
559755327,13877,2019-12-02 07:41:00,0,0,2019-12-02 07:41:00,2019-12-02 07:41:00
580697212,13878,2019-12-02 07:41:00,0,0.1,2019-12-02 07:41:00,2019-12-02 07:41:00
580681879,13880,2019-12-02 07:44:00,0,0,2019-12-02 07:44:00,2019-12-02 07:44:00
496963620,13881,2019-12-02 07:45:00,1,0.1,2019-12-02 07:45:00,2019-12-02 07:45:00
550709431,13882,2019-12-02 07:46:00,0,0.15,2019-12-02 07:46:00,2019-12-02 07:46:00
580628971,13883,2019-12-02 07:48:00,0,0.15,2019-12-02 07:48:00,2019-12-02 07:48:00
576911070,13884,2019-12-02 07:49:00,0,0.5,2019-12-02 07:49:00,2019-12-02 07:49:00
580702754,13885,2019-12-02 07:49:00,0,0,2019-12-02 07:49:00,2019-12-02 07:49:00
539243431,13886,2019-12-02 07:51:00,0,0,2019-12-02 07:51:00,2019-12-02 07:51:00
580703928,13887,2019-12-02 07:52:00,0,0.15,2019-12-02 07:52:00,2019-12-02 07:52:00
571460368,13888,2019-12-02 07:52:00,0,0.1,2019-12-02 07:52:00,2019-12-02 07:52:00
569223354,13889,2019-12-02 07:52:00,0,0,2019-12-02 07:52:00,2019-12-02 07:52:00
491299165,13891,2019-12-02 07:52:00,0,0.15,2019-12-02 07:52:00,2019-12-02 07:52:00
493073977,13892,2019-12-02 07:52:00,0,0,2019-12-02 07:52:00,2019-12-02 07:52:00
